
time,gFx,gFy,gFz,wx,wy,wz,Latitude,Longitude,Speed (m/s),
11.4780,0.0140,-0.1390,1.0305,0.0062,-0.0177,-0.0211,40.82971451,-96.69494471,19.94000053,
11.5270,0.0140,-0.1390,1.0305,0.0155,-0.0106,-0.0202,40.82971451,-96.69494471,19.94000053,
11.5300,0.0058,-0.1365,1.0312,0.0155,-0.0106,-0.0202,40.82971451,-96.69494471,19.94000053,
11.5490,0.0058,-0.1365,1.0312,0.0155,-0.0106,-0.0202,40.82971451,-96.69494471,19.94000053,
11.5940,0.0058,-0.1365,1.0312,0.0211,-0.0064,-0.0188,40.82971451,-96.69494471,19.94000053,
11.5970,0.0261,-0.1192,1.0024,0.0211,-0.0064,-0.0188,40.82971451,-96.69494471,19.94000053,
11.6160,0.0261,-0.1192,1.0024,0.0211,-0.0064,-0.0188,40.82971451,-96.69494471,19.94000053,
11.6620,0.0151,-0.1310,0.9921,0.0211,-0.0064,-0.0188,40.82971451,-96.69494471,19.94000053,
11.6650,0.0151,-0.1310,0.9921,0.0096,0.0145,-0.0173,40.82971451,-96.69494471,19.94000053,
11.6860,0.0151,-0.1310,0.9921,0.0096,0.0145,-0.0173,40.82971451,-96.69494471,19.94000053,
11.7300,0.0170,-0.1195,0.9982,0.0096,0.0145,-0.0173,40.82971451,-96.69494471,19.94000053,
11.7320,0.0170,-0.1195,0.9982,-0.0014,0.0086,-0.0164,40.82971451,-96.69494471,19.94000053,
11.7490,0.0170,-0.1195,0.9982,-0.0014,0.0086,-0.0164,40.82971451,-96.69494471,19.94000053,
11.7960,0.0076,-0.1440,1.0107,-0.0014,0.0086,-0.0164,40.82971451,-96.69494471,19.94000053,
11.8000,0.0076,-0.1440,1.0107,0.0017,0.0119,-0.0174,40.82971451,-96.69494471,19.94000053,
11.8150,0.0076,-0.1440,1.0107,0.0017,0.0119,-0.0174,40.82971451,-96.69494471,19.94000053,
11.8630,-0.0016,-0.1270,1.0059,0.0017,0.0119,-0.0174,40.82971451,-96.69494471,19.94000053,
11.8660,-0.0016,-0.1270,1.0059,0.0151,0.0009,-0.0192,40.82971451,-96.69494471,19.94000053,
11.8820,-0.0016,-0.1270,1.0059,0.0151,0.0009,-0.0192,40.82971451,-96.69494471,19.94000053,
11.9300,0.0080,-0.1352,1.0184,0.0151,0.0009,-0.0192,40.82971451,-96.69494471,19.94000053,
11.9330,0.0080,-0.1352,1.0184,0.0221,-0.0062,-0.0181,40.82971451,-96.69494471,19.94000053,
11.9480,0.0080,-0.1352,1.0184,0.0221,-0.0062,-0.0181,40.82971451,-96.69494471,19.94000053,
11.9960,-0.0004,-0.1239,1.0164,0.0221,-0.0062,-0.0181,40.82971451,-96.69494471,19.94000053,
11.9990,-0.0004,-0.1239,1.0164,0.0218,-0.0033,-0.0181,40.82971451,-96.69494471,19.94000053,
12.0150,-0.0004,-0.1239,1.0164,0.0218,-0.0033,-0.0181,40.82971451,-96.69494471,19.94000053,
12.0650,-0.0004,-0.1239,1.0164,0.0122,0.0123,-0.0145,40.82971451,-96.69494471,19.94000053,
12.0670,-0.0017,-0.1245,1.0109,0.0122,0.0123,-0.0145,40.82971451,-96.69494471,19.94000053,
12.0830,-0.0017,-0.1245,1.0109,0.0122,0.0123,-0.0145,40.82971451,-96.69494471,19.94000053,
12.1330,0.0034,-0.1317,1.0154,0.0122,0.0123,-0.0145,40.82971451,-96.69494471,19.94000053,
12.1350,0.0034,-0.1317,1.0154,0.0003,0.0104,-0.0096,40.82971451,-96.69494471,19.94000053,
12.1500,0.0034,-0.1317,1.0154,0.0003,0.0104,-0.0096,40.82971451,-96.69494471,19.94000053,
12.1990,-0.0276,-0.1265,1.0056,0.0003,0.0104,-0.0096,40.82971451,-96.69494471,19.94000053,
12.2020,-0.0276,-0.1265,1.0056,0.0078,0.0133,-0.0056,40.82971451,-96.69494471,19.94000053,
12.2170,-0.0276,-0.1265,1.0056,0.0078,0.0133,-0.0056,40.82971451,-96.69494471,19.94000053,
12.2640,-0.0213,-0.1364,1.0321,0.0078,0.0133,-0.0056,40.82971451,-96.69494471,19.94000053,
12.2670,-0.0213,-0.1364,1.0321,0.0167,0.0009,-0.0052,40.82971451,-96.69494471,19.94000053,
12.2830,-0.0213,-0.1364,1.0321,0.0167,0.0009,-0.0052,40.82971451,-96.69494471,19.94000053,
12.3330,-0.0307,-0.1256,0.9949,0.0167,0.0009,-0.0052,40.82971451,-96.69494471,19.94000053,
12.3350,-0.0307,-0.1256,0.9949,0.0123,-0.0129,-0.0078,40.82971451,-96.69494471,19.94000053,
12.3530,-0.0307,-0.1256,0.9949,0.0123,-0.0129,-0.0078,40.82971451,-96.69494471,19.94000053,
12.4000,-0.0307,-0.1256,0.9949,0.0031,-0.0190,-0.0136,40.82971451,-96.69494471,19.94000053,
12.4030,-0.0062,-0.1272,1.0065,0.0031,-0.0190,-0.0136,40.82979393,-96.69473377,19.89999962,
12.4170,-0.0062,-0.1272,1.0065,0.0031,-0.0190,-0.0136,40.82979393,-96.69473377,19.89999962,
12.4680,-0.0062,-0.1272,1.0065,0.0167,-0.0237,-0.0174,40.82979393,-96.69473377,19.89999962,
12.4700,-0.0104,-0.1332,1.0028,0.0167,-0.0237,-0.0174,40.82979393,-96.69473377,19.89999962,
12.4840,-0.0104,-0.1332,1.0028,0.0167,-0.0237,-0.0174,40.82979393,-96.69473377,19.89999962,
12.5310,0.0104,-0.1310,1.0328,0.0167,-0.0237,-0.0174,40.82979393,-96.69473377,19.89999962,
12.5350,0.0104,-0.1310,1.0328,0.0286,-0.0177,-0.0180,40.82979393,-96.69473377,19.89999962,
12.5540,0.0104,-0.1310,1.0328,0.0286,-0.0177,-0.0180,40.82979393,-96.69473377,19.89999962,
12.6010,0.0104,-0.1310,1.0328,0.0256,-0.0078,-0.0150,40.82979393,-96.69473377,19.89999962,
12.6030,-0.0042,-0.1274,1.0388,0.0256,-0.0078,-0.0150,40.82979393,-96.69473377,19.89999962,
12.6210,-0.0042,-0.1274,1.0388,0.0256,-0.0078,-0.0150,40.82979393,-96.69473377,19.89999962,
12.6680,0.0242,-0.1174,1.0076,0.0256,-0.0078,-0.0150,40.82979393,-96.69473377,19.89999962,
12.6710,0.0242,-0.1174,1.0076,0.0087,0.0001,-0.0140,40.82979393,-96.69473377,19.89999962,
12.6880,0.0242,-0.1174,1.0076,0.0087,0.0001,-0.0140,40.82979393,-96.69473377,19.89999962,
12.7350,-0.0035,-0.1223,0.9956,0.0087,0.0001,-0.0140,40.82979393,-96.69473377,19.89999962,
12.7380,-0.0035,-0.1223,0.9956,-0.0137,0.0076,-0.0140,40.82979393,-96.69473377,19.89999962,
12.7560,-0.0035,-0.1223,0.9956,-0.0137,0.0076,-0.0140,40.82979393,-96.69473377,19.89999962,
12.8020,0.0059,-0.1301,0.9636,-0.0137,0.0076,-0.0140,40.82979393,-96.69473377,19.89999962,
12.8050,0.0059,-0.1301,0.9636,-0.0084,-0.0052,-0.0141,40.82979393,-96.69473377,19.89999962,
12.8250,0.0059,-0.1301,0.9636,-0.0084,-0.0052,-0.0141,40.82979393,-96.69473377,19.89999962,
12.8710,-0.0144,-0.1407,1.0214,-0.0084,-0.0052,-0.0141,40.82979393,-96.69473377,19.89999962,
12.8740,-0.0144,-0.1407,1.0214,0.0092,-0.0083,-0.0174,40.82979393,-96.69473377,19.89999962,
12.8910,-0.0144,-0.1407,1.0214,0.0092,-0.0083,-0.0174,40.82979393,-96.69473377,19.89999962,
12.9370,-0.0144,-0.1407,1.0214,0.0307,0.0111,-0.0169,40.82979393,-96.69473377,19.89999962,
12.9400,0.0160,-0.1238,1.0086,0.0307,0.0111,-0.0169,40.82979393,-96.69473377,19.89999962,
12.9580,0.0160,-0.1238,1.0086,0.0307,0.0111,-0.0169,40.82979393,-96.69473377,19.89999962,
13.0050,0.0160,-0.1238,1.0086,0.0232,0.0231,-0.0152,40.82979393,-96.69473377,19.89999962,
13.0080,0.0115,-0.1274,1.0283,0.0232,0.0231,-0.0152,40.82979393,-96.69473377,19.89999962,
13.0250,0.0115,-0.1274,1.0283,0.0232,0.0231,-0.0152,40.82979393,-96.69473377,19.89999962,
13.0720,0.0115,-0.1274,1.0283,0.0230,0.0487,-0.0108,40.82979393,-96.69473377,19.89999962,
13.0750,0.0125,-0.1307,1.0375,0.0230,0.0487,-0.0108,40.82979393,-96.69473377,19.89999962,
13.0920,0.0125,-0.1307,1.0375,0.0230,0.0487,-0.0108,40.82979393,-96.69473377,19.89999962,
13.1400,0.0125,-0.1307,1.0375,0.0254,0.0268,-0.0061,40.82979393,-96.69473377,19.89999962,
13.1430,-0.0180,-0.1297,1.0251,0.0254,0.0268,-0.0061,40.82979393,-96.69473377,19.89999962,
13.1600,-0.0180,-0.1297,1.0251,0.0254,0.0268,-0.0061,40.82979393,-96.69473377,19.89999962,
13.2070,-0.0180,-0.1297,1.0251,0.0062,0.0236,-0.0047,40.82979393,-96.69473377,19.89999962,
13.2100,-0.0239,-0.1111,1.0184,0.0062,0.0236,-0.0047,40.82979393,-96.69473377,19.89999962,
13.2240,-0.0239,-0.1111,1.0184,0.0062,0.0236,-0.0047,40.82979393,-96.69473377,19.89999962,
13.2720,-0.0239,-0.1111,1.0184,-0.0203,0.0032,-0.0040,40.82979393,-96.69473377,19.89999962,
13.2740,-0.0326,-0.1275,0.9767,-0.0203,0.0032,-0.0040,40.82979393,-96.69473377,19.89999962,
13.2930,-0.0326,-0.1275,0.9767,-0.0203,0.0032,-0.0040,40.82979393,-96.69473377,19.89999962,
13.3410,-0.0326,-0.1275,0.9767,-0.0306,0.0002,-0.0078,40.82979393,-96.69473377,19.89999962,
13.3440,-0.0365,-0.1164,0.9506,-0.0306,0.0002,-0.0078,40.82979393,-96.69473377,19.89999962,
13.3630,-0.0365,-0.1164,0.9506,-0.0306,0.0002,-0.0078,40.82979393,-96.69473377,19.89999962,
13.4050,-0.0365,-0.1164,0.9506,-0.0161,-0.0169,-0.0089,40.82979393,-96.69473377,19.89999962,
13.4060,-0.0436,-0.1416,0.9623,-0.0161,-0.0169,-0.0089,40.82988984,-96.69452150,19.87000084,
13.4240,-0.0436,-0.1416,0.9623,-0.0161,-0.0169,-0.0089,40.82988984,-96.69452150,19.87000084,
13.4720,-0.0436,-0.1416,0.9623,0.0113,-0.0319,-0.0082,40.82988984,-96.69452150,19.87000084,
13.4740,-0.0276,-0.1158,0.9542,0.0113,-0.0319,-0.0082,40.82988984,-96.69452150,19.87000084,
13.4950,-0.0276,-0.1158,0.9542,0.0113,-0.0319,-0.0082,40.82988984,-96.69452150,19.87000084,
13.5430,-0.0276,-0.1158,0.9542,0.0246,-0.0263,-0.0071,40.82988984,-96.69452150,19.87000084,
13.5460,-0.0264,-0.1357,0.9882,0.0246,-0.0263,-0.0071,40.82988984,-96.69452150,19.87000084,
13.5640,-0.0264,-0.1357,0.9882,0.0246,-0.0263,-0.0071,40.82988984,-96.69452150,19.87000084,
13.6100,-0.0245,-0.1287,1.0454,0.0246,-0.0263,-0.0071,40.82988984,-96.69452150,19.87000084,
13.6130,-0.0245,-0.1287,1.0454,0.0333,-0.0047,-0.0061,40.82988984,-96.69452150,19.87000084,
13.6300,-0.0245,-0.1287,1.0454,0.0333,-0.0047,-0.0061,40.82988984,-96.69452150,19.87000084,
13.6770,-0.0245,-0.1287,1.0454,0.0216,-0.0006,-0.0024,40.82988984,-96.69452150,19.87000084,
13.6800,-0.0215,-0.1328,1.0369,0.0216,-0.0006,-0.0024,40.82988984,-96.69452150,19.87000084,
13.6980,-0.0215,-0.1328,1.0369,0.0216,-0.0006,-0.0024,40.82988984,-96.69452150,19.87000084,
13.7440,-0.0215,-0.1328,1.0369,-0.0028,0.0069,-0.0014,40.82988984,-96.69452150,19.87000084,
13.7470,-0.0146,-0.1188,1.0474,-0.0028,0.0069,-0.0014,40.82988984,-96.69452150,19.87000084,
13.7630,-0.0146,-0.1188,1.0474,-0.0028,0.0069,-0.0014,40.82988984,-96.69452150,19.87000084,
13.8120,-0.0146,-0.1188,1.0474,-0.0056,-0.0120,-0.0007,40.82988984,-96.69452150,19.87000084,
13.8140,-0.0394,-0.1337,0.9910,-0.0056,-0.0120,-0.0007,40.82988984,-96.69452150,19.87000084,
13.8280,-0.0394,-0.1337,0.9910,-0.0056,-0.0120,-0.0007,40.82988984,-96.69452150,19.87000084,
13.8760,-0.0394,-0.1337,0.9910,0.0075,0.0035,-0.0038,40.82988984,-96.69452150,19.87000084,
13.8770,-0.0355,-0.1302,1.0262,0.0075,0.0035,-0.0038,40.82988984,-96.69452150,19.87000084,
13.8950,-0.0355,-0.1302,1.0262,0.0075,0.0035,-0.0038,40.82988984,-96.69452150,19.87000084,
13.9450,-0.0289,-0.1337,0.9845,0.0075,0.0035,-0.0038,40.82988984,-96.69452150,19.87000084,
13.9480,-0.0289,-0.1337,0.9845,0.0132,-0.0068,-0.0038,40.82988984,-96.69452150,19.87000084,
13.9640,-0.0289,-0.1337,0.9845,0.0132,-0.0068,-0.0038,40.82988984,-96.69452150,19.87000084,
14.0110,-0.0338,-0.1235,1.0026,0.0132,-0.0068,-0.0038,40.82988984,-96.69452150,19.87000084,
14.0130,-0.0338,-0.1235,1.0026,0.0026,-0.0050,-0.0038,40.82988984,-96.69452150,19.87000084,
14.0300,-0.0338,-0.1235,1.0026,0.0026,-0.0050,-0.0038,40.82988984,-96.69452150,19.87000084,
14.0790,-0.0338,-0.1235,1.0026,0.0054,-0.0198,-0.0031,40.82988984,-96.69452150,19.87000084,
14.0820,-0.0168,-0.1336,0.9926,0.0054,-0.0198,-0.0031,40.82988984,-96.69452150,19.87000084,
14.0980,-0.0168,-0.1336,0.9926,0.0054,-0.0198,-0.0031,40.82988984,-96.69452150,19.87000084,
14.1470,-0.0168,-0.1336,0.9926,0.0204,-0.0258,-0.0030,40.82988984,-96.69452150,19.87000084,
14.1500,-0.0487,-0.1230,1.0051,0.0204,-0.0258,-0.0030,40.82988984,-96.69452150,19.87000084,
14.1660,-0.0487,-0.1230,1.0051,0.0204,-0.0258,-0.0030,40.82988984,-96.69452150,19.87000084,
14.2120,-0.0487,-0.1230,1.0051,0.0247,-0.0197,-0.0049,40.82988984,-96.69452150,19.87000084,
14.2140,-0.0308,-0.1291,1.0224,0.0247,-0.0197,-0.0049,40.82988984,-96.69452150,19.87000084,
14.2300,-0.0308,-0.1291,1.0224,0.0247,-0.0197,-0.0049,40.82988984,-96.69452150,19.87000084,
14.2780,-0.0308,-0.1291,1.0224,0.0134,-0.0219,-0.0024,40.82988984,-96.69452150,19.87000084,
14.2790,-0.0212,-0.1362,1.0352,0.0134,-0.0219,-0.0024,40.82988984,-96.69452150,19.87000084,
14.2990,-0.0212,-0.1362,1.0352,0.0134,-0.0219,-0.0024,40.82988984,-96.69452150,19.87000084,
14.3500,-0.0212,-0.1362,1.0352,0.0139,-0.0001,-0.0023,40.82988984,-96.69452150,19.87000084,
14.3530,-0.0293,-0.1251,1.0234,0.0139,-0.0001,-0.0023,40.82988984,-96.69452150,19.87000084,
14.3720,-0.0293,-0.1251,1.0234,0.0139,-0.0001,-0.0023,40.82988984,-96.69452150,19.87000084,
14.4160,-0.0376,-0.1215,0.9947,0.0139,-0.0001,-0.0023,40.82988984,-96.69452150,19.87000084,
14.4190,-0.0376,-0.1215,0.9947,0.0118,-0.0080,-0.0003,40.83002208,-96.69432453,20.29999924,
14.4340,-0.0376,-0.1215,0.9947,0.0118,-0.0080,-0.0003,40.83002208,-96.69432453,20.29999924,
14.4830,-0.0376,-0.1215,0.9947,-0.0030,0.0100,-0.0017,40.83002208,-96.69432453,20.29999924,
14.4860,-0.0003,-0.1299,1.0318,-0.0030,0.0100,-0.0017,40.83002208,-96.69432453,20.29999924,
14.5030,-0.0003,-0.1299,1.0318,-0.0030,0.0100,-0.0017,40.83002208,-96.69432453,20.29999924,
14.5490,-0.0003,-0.1299,1.0318,0.0085,-0.0019,-0.0026,40.83002208,-96.69432453,20.29999924,
14.5520,-0.0236,-0.1332,0.9838,0.0085,-0.0019,-0.0026,40.83002208,-96.69432453,20.29999924,
14.5690,-0.0236,-0.1332,0.9838,0.0085,-0.0019,-0.0026,40.83002208,-96.69432453,20.29999924,
14.6180,-0.0236,-0.1332,0.9838,0.0183,-0.0012,-0.0037,40.83002208,-96.69432453,20.29999924,
14.6200,-0.0323,-0.1297,1.0294,0.0183,-0.0012,-0.0037,40.83002208,-96.69432453,20.29999924,
14.6380,-0.0323,-0.1297,1.0294,0.0183,-0.0012,-0.0037,40.83002208,-96.69432453,20.29999924,
14.6850,-0.0252,-0.1297,1.0035,0.0183,-0.0012,-0.0037,40.83002208,-96.69432453,20.29999924,
14.6880,-0.0252,-0.1297,1.0035,0.0164,-0.0136,-0.0049,40.83002208,-96.69432453,20.29999924,
14.7050,-0.0252,-0.1297,1.0035,0.0164,-0.0136,-0.0049,40.83002208,-96.69432453,20.29999924,
14.7510,-0.0276,-0.1229,1.0233,0.0164,-0.0136,-0.0049,40.83002208,-96.69432453,20.29999924,
14.7540,-0.0276,-0.1229,1.0233,0.0132,-0.0160,-0.0070,40.83002208,-96.69432453,20.29999924,
14.7720,-0.0276,-0.1229,1.0233,0.0132,-0.0160,-0.0070,40.83002208,-96.69432453,20.29999924,
14.8200,-0.0159,-0.1211,0.9799,0.0132,-0.0160,-0.0070,40.83002208,-96.69432453,20.29999924,
14.8230,-0.0159,-0.1211,0.9799,0.0096,-0.0087,-0.0063,40.83002208,-96.69432453,20.29999924,
14.8390,-0.0159,-0.1211,0.9799,0.0096,-0.0087,-0.0063,40.83002208,-96.69432453,20.29999924,
14.8860,-0.0185,-0.1191,0.9865,0.0096,-0.0087,-0.0063,40.83002208,-96.69432453,20.29999924,
14.8880,-0.0185,-0.1191,0.9865,-0.0041,-0.0036,-0.0056,40.83002208,-96.69432453,20.29999924,
14.9070,-0.0185,-0.1191,0.9865,-0.0041,-0.0036,-0.0056,40.83002208,-96.69432453,20.29999924,
14.9560,-0.0063,-0.1252,0.9992,-0.0041,-0.0036,-0.0056,40.83002208,-96.69432453,20.29999924,
14.9590,-0.0063,-0.1252,0.9992,-0.0170,0.0046,-0.0038,40.83002208,-96.69432453,20.29999924,
14.9720,-0.0063,-0.1252,0.9992,-0.0170,0.0046,-0.0038,40.83002208,-96.69432453,20.29999924,
15.0210,-0.0372,-0.1380,0.9690,-0.0170,0.0046,-0.0038,40.83002208,-96.69432453,20.29999924,
15.0240,-0.0372,-0.1380,0.9690,-0.0144,0.0069,-0.0024,40.83002208,-96.69432453,20.29999924,
15.0410,-0.0372,-0.1380,0.9690,-0.0144,0.0069,-0.0024,40.83002208,-96.69432453,20.29999924,
15.0880,-0.0372,-0.1380,0.9690,0.0020,-0.0020,-0.0044,40.83002208,-96.69432453,20.29999924,
15.0910,-0.0184,-0.1235,1.0021,0.0020,-0.0020,-0.0044,40.83002208,-96.69432453,20.29999924,
15.1070,-0.0184,-0.1235,1.0021,0.0020,-0.0020,-0.0044,40.83002208,-96.69432453,20.29999924,
15.1560,-0.0253,-0.1364,0.9797,0.0020,-0.0020,-0.0044,40.83002208,-96.69432453,20.29999924,
15.1590,-0.0253,-0.1364,0.9797,0.0274,-0.0043,-0.0038,40.83002208,-96.69432453,20.29999924,
15.1730,-0.0253,-0.1364,0.9797,0.0274,-0.0043,-0.0038,40.83002208,-96.69432453,20.29999924,
15.2220,-0.0306,-0.1278,1.0339,0.0274,-0.0043,-0.0038,40.83002208,-96.69432453,20.29999924,
15.2250,-0.0306,-0.1278,1.0339,0.0350,-0.0176,-0.0040,40.83002208,-96.69432453,20.29999924,
15.2400,-0.0306,-0.1278,1.0339,0.0350,-0.0176,-0.0040,40.83002208,-96.69432453,20.29999924,
15.2890,-0.0306,-0.1278,1.0339,0.0167,-0.0109,-0.0030,40.83002208,-96.69432453,20.29999924,
15.2910,-0.0268,-0.1254,1.0369,0.0167,-0.0109,-0.0030,40.83002208,-96.69432453,20.29999924,
15.3080,-0.0268,-0.1254,1.0369,0.0167,-0.0109,-0.0030,40.83002208,-96.69432453,20.29999924,
15.3680,-0.0299,-0.1305,1.0085,0.0167,-0.0109,-0.0030,40.83002208,-96.69432453,20.29999924,
15.3700,-0.0299,-0.1305,1.0085,0.0043,-0.0036,-0.0019,40.83002208,-96.69432453,20.29999924,
15.3770,-0.0299,-0.1305,1.0085,0.0043,-0.0036,-0.0019,40.83002208,-96.69432453,20.29999924,
15.4240,-0.0196,-0.1256,1.0001,0.0043,-0.0036,-0.0019,40.83002208,-96.69432453,20.29999924,
15.4270,-0.0196,-0.1256,1.0001,-0.0021,-0.0080,-0.0016,40.83011518,-96.69412075,19.51000023,
15.4450,-0.0196,-0.1256,1.0001,-0.0021,-0.0080,-0.0016,40.83011518,-96.69412075,19.51000023,
15.4890,-0.0196,-0.1256,1.0001,0.0052,0.0048,-0.0030,40.83011518,-96.69412075,19.51000023,
15.4920,-0.0237,-0.1271,1.0040,0.0052,0.0048,-0.0030,40.83011518,-96.69412075,19.51000023,
15.5120,-0.0237,-0.1271,1.0040,0.0052,0.0048,-0.0030,40.83011518,-96.69412075,19.51000023,
15.5590,-0.0115,-0.0807,1.0290,0.0052,0.0048,-0.0030,40.83011518,-96.69412075,19.51000023,
15.5620,-0.0115,-0.0807,1.0290,0.0277,-0.0132,-0.0038,40.83011518,-96.69412075,19.51000023,
15.5780,-0.0115,-0.0807,1.0290,0.0277,-0.0132,-0.0038,40.83011518,-96.69412075,19.51000023,
15.6240,-0.0115,-0.0807,1.0290,0.0413,-0.0024,-0.0026,40.83011518,-96.69412075,19.51000023,
15.6270,-0.0250,-0.0924,1.0119,0.0413,-0.0024,-0.0026,40.83011518,-96.69412075,19.51000023,
15.6450,-0.0250,-0.0924,1.0119,0.0413,-0.0024,-0.0026,40.83011518,-96.69412075,19.51000023,
15.6920,-0.0250,-0.0924,1.0119,0.0300,0.0117,-0.0016,40.83011518,-96.69412075,19.51000023,
15.6950,-0.0207,-0.1085,1.0514,0.0300,0.0117,-0.0016,40.83011518,-96.69412075,19.51000023,
15.7120,-0.0207,-0.1085,1.0514,0.0300,0.0117,-0.0016,40.83011518,-96.69412075,19.51000023,
15.7610,-0.0207,-0.1085,1.0514,0.0148,0.0044,-0.0005,40.83011518,-96.69412075,19.51000023,
15.7640,-0.0355,-0.0973,1.0426,0.0148,0.0044,-0.0005,40.83011518,-96.69412075,19.51000023,
15.7790,-0.0355,-0.0973,1.0426,0.0148,0.0044,-0.0005,40.83011518,-96.69412075,19.51000023,
15.8280,-0.0355,-0.0973,1.0426,0.0178,-0.0134,-0.0005,40.83011518,-96.69412075,19.51000023,
15.8310,-0.0419,-0.1023,1.0063,0.0178,-0.0134,-0.0005,40.83011518,-96.69412075,19.51000023,
15.8470,-0.0419,-0.1023,1.0063,0.0178,-0.0134,-0.0005,40.83011518,-96.69412075,19.51000023,
15.8940,0.0016,-0.0618,1.0087,0.0178,-0.0134,-0.0005,40.83011518,-96.69412075,19.51000023,
15.8970,0.0016,-0.0618,1.0087,0.0027,0.0018,-0.0007,40.83011518,-96.69412075,19.51000023,
15.9140,0.0016,-0.0618,1.0087,0.0027,0.0018,-0.0007,40.83011518,-96.69412075,19.51000023,
15.9610,0.0016,-0.0618,1.0087,-0.0117,-0.0015,-0.0014,40.83011518,-96.69412075,19.51000023,
15.9650,-0.0435,-0.0896,0.9642,-0.0117,-0.0015,-0.0014,40.83011518,-96.69412075,19.51000023,
15.9810,-0.0435,-0.0896,0.9642,-0.0117,-0.0015,-0.0014,40.83011518,-96.69412075,19.51000023,
16.0260,-0.0435,-0.0896,0.9642,-0.0114,0.0051,-0.0010,40.83011518,-96.69412075,19.51000023,
16.0270,-0.0090,-0.0700,1.0088,-0.0114,0.0051,-0.0010,40.83011518,-96.69412075,19.51000023,
16.0460,-0.0090,-0.0700,1.0088,-0.0114,0.0051,-0.0010,40.83011518,-96.69412075,19.51000023,
16.0960,-0.0090,-0.0700,1.0088,-0.0002,0.0013,0.0014,40.83011518,-96.69412075,19.51000023,
16.0990,-0.0491,-0.0669,0.9444,-0.0002,0.0013,0.0014,40.83011518,-96.69412075,19.51000023,
16.1140,-0.0491,-0.0669,0.9444,-0.0002,0.0013,0.0014,40.83011518,-96.69412075,19.51000023,
16.1630,-0.0276,-0.0768,1.0251,-0.0002,0.0013,0.0014,40.83011518,-96.69412075,19.51000023,
16.1650,-0.0276,-0.0768,1.0251,0.0260,0.0126,-0.0005,40.83011518,-96.69412075,19.51000023,
16.1800,-0.0276,-0.0768,1.0251,0.0260,0.0126,-0.0005,40.83011518,-96.69412075,19.51000023,
16.2300,-0.0276,-0.0768,1.0251,0.0364,0.0034,-0.0010,40.83011518,-96.69412075,19.51000023,
16.2320,-0.0367,-0.0626,1.0435,0.0364,0.0034,-0.0010,40.83011518,-96.69412075,19.51000023,
16.2480,-0.0367,-0.0626,1.0435,0.0364,0.0034,-0.0010,40.83011518,-96.69412075,19.51000023,
16.2970,-0.0367,-0.0626,1.0435,0.0350,-0.0048,-0.0031,40.83011518,-96.69412075,19.51000023,
16.2990,-0.0380,-0.0591,1.0576,0.0350,-0.0048,-0.0031,40.83011518,-96.69412075,19.51000023,
16.3160,-0.0380,-0.0591,1.0576,0.0350,-0.0048,-0.0031,40.83011518,-96.69412075,19.51000023,
16.3710,-0.0282,-0.0673,1.0548,0.0350,-0.0048,-0.0031,40.83011518,-96.69412075,19.51000023,
16.3730,-0.0282,-0.0673,1.0548,0.0268,-0.0143,-0.0007,40.83011518,-96.69412075,19.51000023,
16.3810,-0.0282,-0.0673,1.0548,0.0268,-0.0143,-0.0007,40.83011518,-96.69412075,19.51000023,
16.4310,-0.0282,-0.0673,1.0548,0.0186,-0.0202,-0.0002,40.83011518,-96.69412075,19.51000023,
16.4330,-0.0467,-0.0520,1.0278,0.0186,-0.0202,-0.0002,40.83018224,-96.69393801,18.85000038,
16.4500,-0.0467,-0.0520,1.0278,0.0186,-0.0202,-0.0002,40.83018224,-96.69393801,18.85000038,
16.4970,-0.0413,-0.0497,1.0331,0.0186,-0.0202,-0.0002,40.83018224,-96.69393801,18.85000038,
16.5000,-0.0413,-0.0497,1.0331,-0.0053,-0.0190,0.0014,40.83018224,-96.69393801,18.85000038,
16.5160,-0.0413,-0.0497,1.0331,-0.0053,-0.0190,0.0014,40.83018224,-96.69393801,18.85000038,
16.5650,-0.0348,-0.0633,0.9774,-0.0053,-0.0190,0.0014,40.83018224,-96.69393801,18.85000038,
16.5680,-0.0348,-0.0633,0.9774,-0.0224,-0.0050,0.0018,40.83018224,-96.69393801,18.85000038,
16.5840,-0.0348,-0.0633,0.9774,-0.0224,-0.0050,0.0018,40.83018224,-96.69393801,18.85000038,
16.6320,-0.0348,-0.0633,0.9774,-0.0116,0.0048,0.0000,40.83018224,-96.69393801,18.85000038,
16.6350,-0.0249,-0.0518,0.9769,-0.0116,0.0048,0.0000,40.83018224,-96.69393801,18.85000038,
16.6520,-0.0249,-0.0518,0.9769,-0.0116,0.0048,0.0000,40.83018224,-96.69393801,18.85000038,
16.7010,-0.0249,-0.0518,0.9769,0.0043,-0.0036,0.0035,40.83018224,-96.69393801,18.85000038,
16.7030,-0.0269,-0.0655,0.9607,0.0043,-0.0036,0.0035,40.83018224,-96.69393801,18.85000038,
16.7180,-0.0269,-0.0655,0.9607,0.0043,-0.0036,0.0035,40.83018224,-96.69393801,18.85000038,
16.7650,-0.0269,-0.0655,0.9607,0.0148,0.0112,0.0051,40.83018224,-96.69393801,18.85000038,
16.7670,-0.0321,-0.0612,1.0119,0.0148,0.0112,0.0051,40.83018224,-96.69393801,18.85000038,
16.7880,-0.0321,-0.0612,1.0119,0.0148,0.0112,0.0051,40.83018224,-96.69393801,18.85000038,
