
time,gFx,gFy,gFz,wx,wy,wz,Latitude,Longitude,Speed (m/s),
0.9680,-0.0205,0.0041,0.9956,0.0125,-0.0097,-0.0092,40.82833891,-96.69672382,19.95000076,
0.9770,-0.0144,-0.0096,0.9859,0.0125,-0.0097,-0.0092,40.82833891,-96.69672382,19.95000076,
0.9970,-0.0144,-0.0096,0.9859,0.0125,-0.0097,-0.0092,40.82833891,-96.69672382,19.95000076,
1.0350,-0.0144,-0.0096,0.9859,0.0013,-0.0160,-0.0115,40.82833891,-96.69672382,19.95000076,
1.0440,0.0011,0.0116,1.0123,0.0013,-0.0160,-0.0115,40.82833891,-96.69672382,19.95000076,
1.0630,0.0011,0.0116,1.0123,0.0013,-0.0160,-0.0115,40.82833891,-96.69672382,19.95000076,
1.1020,0.0011,0.0116,1.0123,0.0006,-0.0075,-0.0119,40.82833891,-96.69672382,19.95000076,
1.1120,-0.0104,-0.0140,1.0196,0.0006,-0.0075,-0.0119,40.82833891,-96.69672382,19.95000076,
1.1320,-0.0104,-0.0140,1.0196,0.0006,-0.0075,-0.0119,40.82833891,-96.69672382,19.95000076,
1.1690,-0.0104,-0.0140,1.0196,0.0211,-0.0052,-0.0120,40.82833891,-96.69672382,19.95000076,
1.1790,-0.0033,0.0107,1.0077,0.0211,-0.0052,-0.0120,40.82833891,-96.69672382,19.95000076,
1.1990,-0.0033,0.0107,1.0077,0.0211,-0.0052,-0.0120,40.82833891,-96.69672382,19.95000076,
1.2390,-0.0033,0.0107,1.0077,0.0038,-0.0293,-0.0160,40.82833891,-96.69672382,19.95000076,
1.2440,0.0042,-0.0073,1.0157,0.0038,-0.0293,-0.0160,40.82833891,-96.69672382,19.95000076,
1.2660,0.0042,-0.0073,1.0157,0.0038,-0.0293,-0.0160,40.82833891,-96.69672382,19.95000076,
1.3050,0.0042,-0.0073,1.0157,-0.0119,0.0156,-0.0157,40.82833891,-96.69672382,19.95000076,
1.3140,0.0194,0.0221,0.9484,-0.0119,0.0156,-0.0157,40.82833891,-96.69672382,19.95000076,
1.3330,0.0194,0.0221,0.9484,-0.0119,0.0156,-0.0157,40.82833891,-96.69672382,19.95000076,
1.3730,0.0194,0.0221,0.9484,-0.0381,0.0041,-0.0190,40.82833891,-96.69672382,19.95000076,
1.3800,0.0239,0.0168,1.0010,-0.0381,0.0041,-0.0190,40.82833891,-96.69672382,19.95000076,
1.4000,0.0239,0.0168,1.0010,-0.0381,0.0041,-0.0190,40.82833891,-96.69672382,19.95000076,
1.4390,0.0239,0.0168,1.0010,-0.0343,-0.0050,-0.0185,40.82833891,-96.69672382,19.95000076,
1.4470,0.0084,-0.0287,0.8887,-0.0343,-0.0050,-0.0185,40.82833891,-96.69672382,19.95000076,
1.4680,0.0084,-0.0287,0.8887,-0.0343,-0.0050,-0.0185,40.82833891,-96.69672382,19.95000076,
1.5060,0.0084,-0.0287,0.8887,-0.0210,0.0015,-0.0167,40.82833891,-96.69672382,19.95000076,
1.5150,0.0092,-0.0267,0.9415,-0.0210,0.0015,-0.0167,40.82833891,-96.69672382,19.95000076,
1.5350,0.0092,-0.0267,0.9415,-0.0210,0.0015,-0.0167,40.82833891,-96.69672382,19.95000076,
1.5760,0.0092,-0.0267,0.9415,-0.0165,0.0072,-0.0187,40.82833891,-96.69672382,19.95000076,
1.5820,0.0146,-0.0395,1.0137,-0.0165,0.0072,-0.0187,40.82833891,-96.69672382,19.95000076,
1.6020,0.0146,-0.0395,1.0137,-0.0165,0.0072,-0.0187,40.82833891,-96.69672382,19.95000076,
1.6450,0.0146,-0.0395,1.0137,0.0066,-0.0130,-0.0222,40.82833891,-96.69672382,19.95000076,
1.6500,0.0018,-0.0598,1.0053,0.0066,-0.0130,-0.0222,40.82851172,-96.69661183,20.03000069,
1.6670,0.0018,-0.0598,1.0053,0.0066,-0.0130,-0.0222,40.82851172,-96.69661183,20.03000069,
1.7060,0.0018,-0.0598,1.0053,0.0314,0.0011,-0.0229,40.82851172,-96.69661183,20.03000069,
1.7170,0.0083,-0.0705,1.0296,0.0314,0.0011,-0.0229,40.82851172,-96.69661183,20.03000069,
1.7360,0.0083,-0.0705,1.0296,0.0314,0.0011,-0.0229,40.82851172,-96.69661183,20.03000069,
1.7740,0.0083,-0.0705,1.0296,0.0122,-0.0177,-0.0204,40.82851172,-96.69661183,20.03000069,
1.7830,0.0237,-0.0473,1.0421,0.0122,-0.0177,-0.0204,40.82851172,-96.69661183,20.03000069,
1.8030,0.0237,-0.0473,1.0421,0.0122,-0.0177,-0.0204,40.82851172,-96.69661183,20.03000069,
1.8420,0.0237,-0.0473,1.0421,-0.0236,-0.0052,-0.0230,40.82851172,-96.69661183,20.03000069,
1.8510,0.0151,-0.0776,0.9617,-0.0236,-0.0052,-0.0230,40.82851172,-96.69661183,20.03000069,
1.8730,0.0151,-0.0776,0.9617,-0.0236,-0.0052,-0.0230,40.82851172,-96.69661183,20.03000069,
1.9090,0.0151,-0.0776,0.9617,-0.0281,-0.0101,-0.0295,40.82851172,-96.69661183,20.03000069,
1.9170,0.0336,-0.0490,1.0010,-0.0281,-0.0101,-0.0295,40.82851172,-96.69661183,20.03000069,
1.9410,0.0336,-0.0490,1.0010,-0.0281,-0.0101,-0.0295,40.82851172,-96.69661183,20.03000069,
1.9780,0.0336,-0.0490,1.0010,-0.0243,-0.0081,-0.0295,40.82851172,-96.69661183,20.03000069,
1.9860,0.0335,-0.0817,0.9170,-0.0243,-0.0081,-0.0295,40.82851172,-96.69661183,20.03000069,
2.0070,0.0335,-0.0817,0.9170,-0.0243,-0.0081,-0.0295,40.82851172,-96.69661183,20.03000069,
2.0430,0.0335,-0.0817,0.9170,-0.0189,-0.0136,-0.0290,40.82851172,-96.69661183,20.03000069,
2.0580,0.0479,-0.0743,0.9744,-0.0189,-0.0136,-0.0290,40.82851172,-96.69661183,20.03000069,
2.0760,0.0479,-0.0743,0.9744,-0.0189,-0.0136,-0.0290,40.82851172,-96.69661183,20.03000069,
2.1100,0.0479,-0.0743,0.9744,-0.0103,-0.0052,-0.0337,40.82851172,-96.69661183,20.03000069,
2.1190,0.0406,-0.0925,0.9748,-0.0103,-0.0052,-0.0337,40.82851172,-96.69661183,20.03000069,
2.1390,0.0406,-0.0925,0.9748,-0.0103,-0.0052,-0.0337,40.82851172,-96.69661183,20.03000069,
2.1760,0.0406,-0.0925,0.9748,0.0040,-0.0095,-0.0405,40.82851172,-96.69661183,20.03000069,
2.1860,0.0516,-0.0792,0.9880,0.0040,-0.0095,-0.0405,40.82851172,-96.69661183,20.03000069,
2.2070,0.0516,-0.0792,0.9880,0.0040,-0.0095,-0.0405,40.82851172,-96.69661183,20.03000069,
2.2440,0.0516,-0.0792,0.9880,0.0027,-0.0233,-0.0448,40.82851172,-96.69661183,20.03000069,
2.2560,0.0802,-0.0774,1.0118,0.0027,-0.0233,-0.0448,40.82851172,-96.69661183,20.03000069,
2.2730,0.0802,-0.0774,1.0118,0.0027,-0.0233,-0.0448,40.82851172,-96.69661183,20.03000069,
2.3100,0.0802,-0.0774,1.0118,-0.0063,-0.0017,-0.0471,40.82851172,-96.69661183,20.03000069,
2.3230,0.0676,-0.0898,0.9648,-0.0063,-0.0017,-0.0471,40.82851172,-96.69661183,20.03000069,
2.3400,0.0676,-0.0898,0.9648,-0.0063,-0.0017,-0.0471,40.82851172,-96.69661183,20.03000069,
2.3800,0.0676,-0.0898,0.9648,-0.0124,0.0018,-0.0482,40.82851172,-96.69661183,20.03000069,
2.3930,0.0701,-0.0859,0.9772,-0.0124,0.0018,-0.0482,40.82851172,-96.69661183,20.03000069,
2.4090,0.0701,-0.0859,0.9772,-0.0124,0.0018,-0.0482,40.82851172,-96.69661183,20.03000069,
2.4470,0.0701,-0.0859,0.9772,-0.0151,-0.0088,-0.0480,40.82851172,-96.69661183,20.03000069,
2.4580,0.0852,-0.0889,0.9798,-0.0151,-0.0088,-0.0480,40.82851172,-96.69661183,20.03000069,
2.4760,0.0852,-0.0889,0.9798,-0.0151,-0.0088,-0.0480,40.82851172,-96.69661183,20.03000069,
2.5130,0.0852,-0.0889,0.9798,-0.0042,0.0060,-0.0454,40.82851172,-96.69661183,20.03000069,
2.5240,0.0604,-0.0925,0.9880,-0.0042,0.0060,-0.0454,40.82851172,-96.69661183,20.03000069,
2.5420,0.0604,-0.0925,0.9880,-0.0042,0.0060,-0.0454,40.82851172,-96.69661183,20.03000069,
2.5800,0.0604,-0.0925,0.9880,0.0024,-0.0026,-0.0464,40.82851172,-96.69661183,20.03000069,
2.5910,0.0727,-0.0808,0.9977,0.0024,-0.0026,-0.0464,40.82851172,-96.69661183,20.03000069,
2.6170,0.0727,-0.0808,0.9977,0.0024,-0.0026,-0.0464,40.82851172,-96.69661183,20.03000069,
2.6480,0.0727,-0.0808,0.9977,-0.0060,-0.0045,-0.0478,40.82851172,-96.69661183,20.03000069,
2.6560,0.0951,-0.0909,0.9653,-0.0060,-0.0045,-0.0478,40.82865356,-96.69649724,19.77000046,
2.6750,0.0951,-0.0909,0.9653,-0.0060,-0.0045,-0.0478,40.82865356,-96.69649724,19.77000046,
2.7170,0.0951,-0.0909,0.9653,-0.0152,0.0004,-0.0529,40.82865356,-96.69649724,19.77000046,
2.7240,0.0770,-0.0801,0.9730,-0.0152,0.0004,-0.0529,40.82865356,-96.69649724,19.77000046,
2.7460,0.0770,-0.0801,0.9730,-0.0152,0.0004,-0.0529,40.82865356,-96.69649724,19.77000046,
2.7820,0.0770,-0.0801,0.9730,-0.0287,-0.0048,-0.0560,40.82865356,-96.69649724,19.77000046,
2.7920,0.0822,-0.1109,0.9402,-0.0287,-0.0048,-0.0560,40.82865356,-96.69649724,19.77000046,
2.8130,0.0822,-0.1109,0.9402,-0.0287,-0.0048,-0.0560,40.82865356,-96.69649724,19.77000046,
2.8480,0.0822,-0.1109,0.9402,-0.0058,-0.0033,-0.0564,40.82865356,-96.69649724,19.77000046,
2.8590,0.1078,-0.1004,0.9965,-0.0058,-0.0033,-0.0564,40.82865356,-96.69649724,19.77000046,
2.8770,0.1078,-0.1004,0.9965,-0.0058,-0.0033,-0.0564,40.82865356,-96.69649724,19.77000046,
2.9170,0.1078,-0.1004,0.9965,0.0214,-0.0027,-0.0586,40.82865356,-96.69649724,19.77000046,
2.9270,0.0939,-0.0947,1.0378,0.0214,-0.0027,-0.0586,40.82865356,-96.69649724,19.77000046,
2.9450,0.0939,-0.0947,1.0378,0.0214,-0.0027,-0.0586,40.82865356,-96.69649724,19.77000046,
2.9840,0.0939,-0.0947,1.0378,0.0205,-0.0034,-0.0619,40.82865356,-96.69649724,19.77000046,
2.9930,0.1061,-0.0978,0.9900,0.0205,-0.0034,-0.0619,40.82865356,-96.69649724,19.77000046,
3.0130,0.1061,-0.0978,0.9900,0.0205,-0.0034,-0.0619,40.82865356,-96.69649724,19.77000046,
3.0500,0.1061,-0.0978,0.9900,-0.0041,-0.0047,-0.0674,40.82865356,-96.69649724,19.77000046,
3.0590,0.1282,-0.0861,1.0197,-0.0041,-0.0047,-0.0674,40.82865356,-96.69649724,19.77000046,
3.0790,0.1282,-0.0861,1.0197,-0.0041,-0.0047,-0.0674,40.82865356,-96.69649724,19.77000046,
3.1180,0.1282,-0.0861,1.0197,-0.0257,-0.0066,-0.0757,40.82865356,-96.69649724,19.77000046,
3.1290,0.1393,-0.1108,0.9508,-0.0257,-0.0066,-0.0757,40.82865356,-96.69649724,19.77000046,
3.1470,0.1393,-0.1108,0.9508,-0.0257,-0.0066,-0.0757,40.82865356,-96.69649724,19.77000046,
3.1850,0.1393,-0.1108,0.9508,-0.0076,0.0055,-0.0839,40.82865356,-96.69649724,19.77000046,
3.1940,0.1425,-0.1028,0.9560,-0.0076,0.0055,-0.0839,40.82865356,-96.69649724,19.77000046,
3.2160,0.1425,-0.1028,0.9560,-0.0076,0.0055,-0.0839,40.82865356,-96.69649724,19.77000046,
3.2520,0.1425,-0.1028,0.9560,-0.0016,0.0154,-0.0866,40.82865356,-96.69649724,19.77000046,
3.2600,0.1507,-0.1025,0.9936,-0.0016,0.0154,-0.0866,40.82865356,-96.69649724,19.77000046,
3.2800,0.1507,-0.1025,0.9936,-0.0016,0.0154,-0.0866,40.82865356,-96.69649724,19.77000046,
3.3190,0.1507,-0.1025,0.9936,-0.0084,-0.0115,-0.0876,40.82865356,-96.69649724,19.77000046,
3.3280,0.1560,-0.1000,0.9787,-0.0084,-0.0115,-0.0876,40.82865356,-96.69649724,19.77000046,
3.3490,0.1560,-0.1000,0.9787,-0.0084,-0.0115,-0.0876,40.82865356,-96.69649724,19.77000046,
3.3940,0.1560,-0.1000,0.9787,-0.0020,-0.0109,-0.0890,40.82865356,-96.69649724,19.77000046,
3.3960,0.1517,-0.0955,0.9884,-0.0020,-0.0109,-0.0890,40.82865356,-96.69649724,19.77000046,
3.4170,0.1517,-0.0955,0.9884,-0.0020,-0.0109,-0.0890,40.82865356,-96.69649724,19.77000046,
3.4560,0.1517,-0.0955,0.9884,0.0137,-0.0078,-0.0895,40.82865356,-96.69649724,19.77000046,
3.4640,0.1529,-0.1008,1.0215,0.0137,-0.0078,-0.0895,40.82865356,-96.69649724,19.77000046,
3.4850,0.1529,-0.1008,1.0215,0.0137,-0.0078,-0.0895,40.82865356,-96.69649724,19.77000046,
3.5230,0.1529,-0.1008,1.0215,0.0066,-0.0071,-0.0890,40.82865356,-96.69649724,19.77000046,
3.5320,0.1700,-0.1025,0.9609,0.0066,-0.0071,-0.0890,40.82865356,-96.69649724,19.77000046,
3.5510,0.1700,-0.1025,0.9609,0.0066,-0.0071,-0.0890,40.82865356,-96.69649724,19.77000046,
3.5870,0.1700,-0.1025,0.9609,-0.0107,-0.0057,-0.0899,40.82865356,-96.69649724,19.77000046,
3.5960,0.1554,-0.0844,0.9874,-0.0107,-0.0057,-0.0899,40.82865356,-96.69649724,19.77000046,
3.6220,0.1554,-0.0844,0.9874,-0.0107,-0.0057,-0.0899,40.82865356,-96.69649724,19.77000046,
3.6550,0.1554,-0.0844,0.9874,-0.0180,-0.0043,-0.0890,40.82865356,-96.69649724,19.77000046,
3.6640,0.1651,-0.1047,0.9590,-0.0180,-0.0043,-0.0890,40.82878231,-96.69634651,19.72999954,
3.6840,0.1651,-0.1047,0.9590,-0.0180,-0.0043,-0.0890,40.82878231,-96.69634651,19.72999954,
3.7240,0.1651,-0.1047,0.9590,-0.0191,0.0048,-0.0885,40.82878231,-96.69634651,19.72999954,
3.7330,0.1617,-0.1065,0.9555,-0.0191,0.0048,-0.0885,40.82878231,-96.69634651,19.72999954,
3.7530,0.1617,-0.1065,0.9555,-0.0191,0.0048,-0.0885,40.82878231,-96.69634651,19.72999954,
3.7900,0.1617,-0.1065,0.9555,-0.0072,-0.0029,-0.0894,40.82878231,-96.69634651,19.72999954,
3.7990,0.1576,-0.0946,0.9725,-0.0072,-0.0029,-0.0894,40.82878231,-96.69634651,19.72999954,
3.8190,0.1576,-0.0946,0.9725,-0.0072,-0.0029,-0.0894,40.82878231,-96.69634651,19.72999954,
3.8620,0.1576,-0.0946,0.9725,-0.0166,0.0023,-0.0904,40.82878231,-96.69634651,19.72999954,
3.8670,0.1705,-0.0824,0.9530,-0.0166,0.0023,-0.0904,40.82878231,-96.69634651,19.72999954,
3.8860,0.1705,-0.0824,0.9530,-0.0166,0.0023,-0.0904,40.82878231,-96.69634651,19.72999954,
3.9240,0.1705,-0.0824,0.9530,-0.0330,0.0079,-0.0909,40.82878231,-96.69634651,19.72999954,
3.9350,0.1662,-0.1073,0.9555,-0.0330,0.0079,-0.0909,40.82878231,-96.69634651,19.72999954,
3.9520,0.1662,-0.1073,0.9555,-0.0330,0.0079,-0.0909,40.82878231,-96.69634651,19.72999954,
3.9920,0.1662,-0.1073,0.9555,-0.0065,0.0055,-0.0914,40.82878231,-96.69634651,19.72999954,
4.0010,0.1634,-0.1035,0.9822,-0.0065,0.0055,-0.0914,40.82878231,-96.69634651,19.72999954,
4.0210,0.1634,-0.1035,0.9822,-0.0065,0.0055,-0.0914,40.82878231,-96.69634651,19.72999954,
4.0610,0.1634,-0.1035,0.9822,0.0013,0.0117,-0.0892,40.82878231,-96.69634651,19.72999954,
4.0690,0.1574,-0.1037,0.9761,0.0013,0.0117,-0.0892,40.82878231,-96.69634651,19.72999954,
4.0880,0.1574,-0.1037,0.9761,0.0013,0.0117,-0.0892,40.82878231,-96.69634651,19.72999954,
4.1260,0.1574,-0.1037,0.9761,0.0120,0.0055,-0.0874,40.82878231,-96.69634651,19.72999954,
4.1360,0.1665,-0.1039,1.0013,0.0120,0.0055,-0.0874,40.82878231,-96.69634651,19.72999954,
4.1550,0.1665,-0.1039,1.0013,0.0120,0.0055,-0.0874,40.82878231,-96.69634651,19.72999954,
4.1940,0.1665,-0.1039,1.0013,0.0043,0.0028,-0.0871,40.82878231,-96.69634651,19.72999954,
4.2070,0.1553,-0.0961,0.9795,0.0043,0.0028,-0.0871,40.82878231,-96.69634651,19.72999954,
4.2240,0.1553,-0.0961,0.9795,0.0043,0.0028,-0.0871,40.82878231,-96.69634651,19.72999954,
4.2600,0.1553,-0.0961,0.9795,-0.0077,0.0126,-0.0867,40.82878231,-96.69634651,19.72999954,
4.2720,0.1404,-0.0943,0.9956,-0.0077,0.0126,-0.0867,40.82878231,-96.69634651,19.72999954,
4.2910,0.1404,-0.0943,0.9956,-0.0077,0.0126,-0.0867,40.82878231,-96.69634651,19.72999954,
4.3260,0.1404,-0.0943,0.9956,-0.0086,-0.0057,-0.0894,40.82878231,-96.69634651,19.72999954,
4.3380,0.1761,-0.1036,0.9829,-0.0086,-0.0057,-0.0894,40.82878231,-96.69634651,19.72999954,
4.3570,0.1761,-0.1036,0.9829,-0.0086,-0.0057,-0.0894,40.82878231,-96.69634651,19.72999954,
4.3940,0.1761,-0.1036,0.9829,-0.0070,0.0020,-0.0890,40.82878231,-96.69634651,19.72999954,
4.4050,0.1521,-0.1030,0.9598,-0.0070,0.0020,-0.0890,40.82878231,-96.69634651,19.72999954,
4.4260,0.1521,-0.1030,0.9598,-0.0070,0.0020,-0.0890,40.82878231,-96.69634651,19.72999954,
4.4610,0.1521,-0.1030,0.9598,-0.0090,0.0121,-0.0883,40.82878231,-96.69634651,19.72999954,
4.4730,0.1537,-0.0790,0.9850,-0.0090,0.0121,-0.0883,40.82878231,-96.69634651,19.72999954,
4.4920,0.1537,-0.0790,0.9850,-0.0090,0.0121,-0.0883,40.82878231,-96.69634651,19.72999954,
4.5290,0.1537,-0.0790,0.9850,-0.0268,0.0114,-0.0894,40.82878231,-96.69634651,19.72999954,
4.5400,0.1626,-0.1099,0.9475,-0.0268,0.0114,-0.0894,40.82878231,-96.69634651,19.72999954,
4.5580,0.1626,-0.1099,0.9475,-0.0268,0.0114,-0.0894,40.82878231,-96.69634651,19.72999954,
4.5960,0.1626,-0.1099,0.9475,-0.0058,0.0041,-0.0887,40.82878231,-96.69634651,19.72999954,
4.6070,0.1455,-0.1060,0.9918,-0.0058,0.0041,-0.0887,40.82878231,-96.69634651,19.72999954,
4.6250,0.1455,-0.1060,0.9918,-0.0058,0.0041,-0.0887,40.82878231,-96.69634651,19.72999954,
4.6610,0.1455,-0.1060,0.9918,0.0284,0.0179,-0.0852,40.82878231,-96.69634651,19.72999954,
4.6720,0.1488,-0.1044,1.0311,0.0284,0.0179,-0.0852,40.82890021,-96.69619089,19.29000092,
4.6920,0.1488,-0.1044,1.0311,0.0284,0.0179,-0.0852,40.82890021,-96.69619089,19.29000092,
4.7300,0.1488,-0.1044,1.0311,0.0272,0.0042,-0.0824,40.82890021,-96.69619089,19.29000092,
4.7400,0.1481,-0.1006,1.0133,0.0272,0.0042,-0.0824,40.82890021,-96.69619089,19.29000092,
4.7600,0.1481,-0.1006,1.0133,0.0272,0.0042,-0.0824,40.82890021,-96.69619089,19.29000092,
4.7990,0.1481,-0.1006,1.0133,0.0099,-0.0038,-0.0825,40.82890021,-96.69619089,19.29000092,
4.8090,0.1474,-0.0747,1.0149,0.0099,-0.0038,-0.0825,40.82890021,-96.69619089,19.29000092,
4.8250,0.1474,-0.0747,1.0149,0.0099,-0.0038,-0.0825,40.82890021,-96.69619089,19.29000092,
4.8640,0.1474,-0.0747,1.0149,-0.0196,0.0034,-0.0818,40.82890021,-96.69619089,19.29000092,
4.8730,0.1318,-0.0960,0.9623,-0.0196,0.0034,-0.0818,40.82890021,-96.69619089,19.29000092,
4.8960,0.1318,-0.0960,0.9623,-0.0196,0.0034,-0.0818,40.82890021,-96.69619089,19.29000092,
4.9330,0.1318,-0.0960,0.9623,-0.0250,0.0023,-0.0803,40.82890021,-96.69619089,19.29000092,
4.9430,0.1347,-0.1014,0.9660,-0.0250,0.0023,-0.0803,40.82890021,-96.69619089,19.29000092,
4.9620,0.1347,-0.1014,0.9660,-0.0250,0.0023,-0.0803,40.82890021,-96.69619089,19.29000092,
5.0000,0.1347,-0.1014,0.9660,-0.0147,0.0001,-0.0775,40.82890021,-96.69619089,19.29000092,
5.0100,0.1297,-0.1022,0.9435,-0.0147,0.0001,-0.0775,40.82890021,-96.69619089,19.29000092,
5.0290,0.1297,-0.1022,0.9435,-0.0147,0.0001,-0.0775,40.82890021,-96.69619089,19.29000092,
5.0670,0.1297,-0.1022,0.9435,-0.0070,0.0041,-0.0722,40.82890021,-96.69619089,19.29000092,
5.0760,0.1252,-0.0946,0.9835,-0.0070,0.0041,-0.0722,40.82890021,-96.69619089,19.29000092,
5.0970,0.1252,-0.0946,0.9835,-0.0070,0.0041,-0.0722,40.82890021,-96.69619089,19.29000092,
5.1340,0.1252,-0.0946,0.9835,-0.0032,0.0158,-0.0668,40.82890021,-96.69619089,19.29000092,
5.1430,0.1101,-0.0945,0.9825,-0.0032,0.0158,-0.0668,40.82890021,-96.69619089,19.29000092,
5.1660,0.1101,-0.0945,0.9825,-0.0032,0.0158,-0.0668,40.82890021,-96.69619089,19.29000092,
5.2000,0.1101,-0.0945,0.9825,-0.0130,0.0065,-0.0626,40.82890021,-96.69619089,19.29000092,
5.2100,0.1012,-0.0973,0.9546,-0.0130,0.0065,-0.0626,40.82890021,-96.69619089,19.29000092,
5.2280,0.1012,-0.0973,0.9546,-0.0130,0.0065,-0.0626,40.82890021,-96.69619089,19.29000092,
5.2670,0.1012,-0.0973,0.9546,0.0001,0.0037,-0.0609,40.82890021,-96.69619089,19.29000092,
5.2770,0.1005,-0.0899,0.9889,0.0001,0.0037,-0.0609,40.82890021,-96.69619089,19.29000092,
5.2970,0.1005,-0.0899,0.9889,0.0001,0.0037,-0.0609,40.82890021,-96.69619089,19.29000092,
5.3350,0.1005,-0.0899,0.9889,-0.0084,0.0011,-0.0616,40.82890021,-96.69619089,19.29000092,
5.3450,0.0975,-0.0838,0.9664,-0.0084,0.0011,-0.0616,40.82890021,-96.69619089,19.29000092,
5.3640,0.0975,-0.0838,0.9664,-0.0084,0.0011,-0.0616,40.82890021,-96.69619089,19.29000092,
5.4010,0.0975,-0.0838,0.9664,-0.0187,-0.0019,-0.0619,40.82890021,-96.69619089,19.29000092,
